Gene,GSM00000
MYLK3,-1.65E-06
RBFOX2,-1.66E-06
COMMD5,-1.66E-06
CENPB,-1.66E-06
INAFM2,-1.66E-06
POMGNT2,-1.66E-06
NEDD4,-1.67E-06
P2RY4,-1.67E-06
PCDH18,-1.67E-06
HTT,-1.67E-06
KHDC3,-1.67E-06
CLEC4A3,-1.67E-06
KRBA1,-1.67E-06
SLC37A2,-1.67E-06
KMT5A,-1.68E-06
CYP2R1,-1.68E-06
SLC17A3,-1.69E-06
IL17RC,-1.69E-06
TMC1,-1.69E-06
GKN1,-1.69E-06
GALNT11,-1.69E-06
PRR23A3,-1.69E-06
RPTOR,-1.69E-06
CLCA4A,-1.70E-06
SDF2L1,-1.71E-06
CANT1,-1.71E-06
MAP7D1,-1.71E-06
PRICKLE2,-1.71E-06
DNAJC5B,-1.72E-06
CCDC171,-1.72E-06
TBC1D20,-1.73E-06
ZDHHC24,-1.73E-06
GOT1L1,-1.73E-06
TREML4,-1.73E-06
CRNKL1,-1.74E-06
SCN3A,-1.74E-06
DDR2,-1.74E-06
NR1D1,-1.74E-06
DUSP28,-1.74E-06
CYP2D40,-1.74E-06
SMC1B,-1.74E-06
DERL3,-1.74E-06
FADD,-1.75E-06
NR1D2,-1.75E-06
PIK3CG,-1.75E-06
NDUFA13,-1.75E-06
TMC8,-1.75E-06
PTER,-1.76E-06
GAB1,-1.76E-06
DNMT3B,-1.76E-06
OLFR78,-1.76E-06
SUSD3,-1.76E-06
ALDOB,-1.76E-06
CPD,-1.77E-06
FAM160B2,-1.77E-06
HS6ST1,-1.78E-06
GCC1,-1.78E-06
SNRPF,-1.78E-06
EPB41L2,-1.78E-06
CDIP1,-1.78E-06
DDX3X,-1.79E-06
CYP3A16,-1.79E-06
SUN1,-1.79E-06
SEMA4B,-1.79E-06
SCARF1,-1.79E-06
PIWIL2,-1.79E-06
EIF3H,-1.80E-06
TRIM69,-1.80E-06
PPP2CB,-1.80E-06
CATSPER3,-1.80E-06
TREH,-1.80E-06
IL16,-1.81E-06
LALBA,-1.81E-06
MYEF2,-1.81E-06
SNX33,-1.81E-06
CNTD1,-1.82E-06
SMIM20,-1.82E-06
MEPE,-1.83E-06
PARP3,-1.83E-06
SLC10A3,-1.83E-06
TRAF3,-1.84E-06
CLNK,-1.84E-06
PCGF3,-1.84E-06
KDM6B,-1.84E-06
DESI1,-1.84E-06
YPEL1,-1.85E-06
KLF3,-1.86E-06
SWAP70,-1.86E-06
MPLKIP,-1.86E-06
EMC3,-1.86E-06
OXTR,-1.87E-06
VANGL1,-1.87E-06
TMTC2,-1.87E-06
GM17455,-1.87E-06
GM5483,-1.87E-06
SLC8B1,-1.88E-06
GCM1,-1.88E-06
TRIB1,-1.88E-06
SPI1,-1.89E-06
ADGRL1,-1.89E-06
UBXN2B,-1.89E-06
ZFP651,-1.89E-06
KIF13A,-1.89E-06
CTSF,-1.89E-06
AQP1,-1.90E-06
PNP,-1.90E-06
NAA10,-1.90E-06
RNF144A,-1.90E-06
ARHGAP28,-1.90E-06
UCN,-1.90E-06
ZBTB18,-1.91E-06
MEF2A,-1.91E-06
PXDN,-1.91E-06
CENPV,-1.91E-06
RBM12B1,-1.91E-06
CCDC173,-1.92E-06
RNF217,-1.92E-06
SPINK5,-1.93E-06
PRSS27,-1.93E-06
VSIG10L,-1.93E-06
TSEN15,-1.93E-06
GINM1,-1.94E-06
ASB14,-1.94E-06
SNX29,-1.95E-06
EDA2R,-1.95E-06
IL5,-1.95E-06
SERPINA1B,-1.96E-06
STRC,-1.96E-06
CSRP1,-1.96E-06
SERPINB6E,-1.96E-06
SYAP1,-1.97E-06
LPAR2,-1.97E-06
PXT1,-1.97E-06
EDN1,-1.97E-06
CP,-1.98E-06
DHX8,-1.98E-06
WFIKKN1,-1.98E-06
ZC3HAV1L,-1.98E-06
FAM208A,-1.98E-06
CHPT1,-1.99E-06
LENG9,-1.99E-06
ZFP830,-2.00E-06
AMHR2,-2.00E-06
TTC7,-2.00E-06
IQUB,-2.00E-06
RNF152,-2.01E-06
CHST4,-2.01E-06
FCHO1,-2.02E-06
ILKAP,-2.02E-06
LMO4,-2.03E-06
C3,-2.03E-06
SLC44A2,-2.03E-06
OIT3,-2.04E-06
BCKDHB,-2.04E-06
SPATA16,-2.04E-06
APOL7A,-2.05E-06
EFEMP2,-2.06E-06
GP2,-2.06E-06
BCAR3,-2.07E-06
CFAP157,-2.07E-06
GBF1,-2.08E-06
FADS3,-2.08E-06
CD151,-2.08E-06
SERPINB12,-2.08E-06
LRP3,-2.08E-06
ZFP395,-2.08E-06
CDYL,-2.09E-06
TNP2,-2.09E-06
ZSCAN12,-2.09E-06
DIO2,-2.11E-06
ACER2,-2.11E-06
MRGPRA1,-2.11E-06
CYP11A1,-2.11E-06
SGSM1,-2.12E-06
DAND5,-2.12E-06
FBXW24,-2.12E-06
ACVR2B,-2.13E-06
NECTIN4,-2.13E-06
SCFD2,-2.13E-06
OSM,-2.13E-06
FAM124B,-2.13E-06
CALHM2,-2.14E-06
SFTPC,-2.14E-06
TRIM59,-2.15E-06
MAPKBP1,-2.15E-06
NEK6,-2.15E-06
LRGUK,-2.15E-06
FLG,-2.16E-06
DPY19L1,-2.16E-06
HCAR1,-2.16E-06
FHL3,-2.17E-06
CCDC141,-2.17E-06
IRGC1,-2.17E-06
DEPTOR,-2.18E-06
FIBP,-2.18E-06
GALNT7,-2.18E-06
MARK3,-2.19E-06
SERPINB9B,-2.19E-06
ZW10,-2.19E-06
NR2C2AP,-2.19E-06
PTPRC,-2.20E-06
CD80,-2.20E-06
HCST,-2.21E-06
CLCA2,-2.21E-06
RPS6KA4,-2.21E-06
ZSCAN26,-2.21E-06
DCBLD2,-2.23E-06
SMCHD1,-2.23E-06
NPHP4,-2.23E-06
SYCN,-2.23E-06
PARP8,-2.23E-06
HERC6,-2.24E-06
RPS6KC1,-2.24E-06
ZBTB10,-2.24E-06
SOGA1,-2.24E-06
NCR1,-2.26E-06
TMEM98,-2.26E-06
ADCK2,-2.26E-06
RUVBL1,-2.27E-06
TAC2,-2.27E-06
REM2,-2.27E-06
SLC12A4,-2.28E-06
CGA,-2.28E-06
KCNIP2,-2.28E-06
ADIG,-2.28E-06
NANOG,-2.28E-06
RBPJ,-2.29E-06
CDC25B,-2.29E-06
EXD1,-2.29E-06
JUNB,-2.30E-06
NFKB1,-2.30E-06
ZBTB25,-2.30E-06
MED27,-2.30E-06
TMEM106B,-2.31E-06
SERPINB9C,-2.32E-06
PXN,-2.32E-06
PTGIR,-2.32E-06
RAB26,-2.32E-06
MOGAT2,-2.32E-06
SLC4A2,-2.33E-06
CRYGA,-2.33E-06
FAM228A,-2.33E-06
MB,-2.34E-06
PIH1D3,-2.34E-06
PFN3,-2.34E-06
LIPH,-2.34E-06
PLS1,-2.34E-06
TEKT2,-2.35E-06
ADHFE1,-2.35E-06
PSMD11,-2.35E-06
PRR14,-2.35E-06
RCN1,-2.36E-06
CYP7B1,-2.36E-06
CD84,-2.36E-06
ARMCX6,-2.36E-06
FAM81B,-2.36E-06
DUSP1,-2.36E-06
FXYD4,-2.37E-06
SH3BGR,-2.37E-06
HSPB1,-2.37E-06
PLEKHO1,-2.38E-06
RFTN2,-2.38E-06
FPR2,-2.39E-06
CCDC39,-2.39E-06
AK7,-2.39E-06
FAM208B,-2.40E-06
KCNE2,-2.40E-06
LY6K,-2.40E-06
ATP10B,-2.42E-06
GAL3ST1,-2.42E-06
TFF2,-2.43E-06
TIMP1,-2.43E-06
ANKRD13A,-2.43E-06
DCX,-2.44E-06
ENDOV,-2.44E-06
GCM2,-2.45E-06
COX16,-2.45E-06
ABI3BP,-2.45E-06
SCP2D1,-2.45E-06
MAN2A2,-2.45E-06
MMP8,-2.45E-06
FABP6,-2.45E-06
EMILIN1,-2.46E-06
C1RA,-2.46E-06
SDR42E1,-2.46E-06
OMA1,-2.47E-06
RIN1,-2.47E-06
MUC16,-2.47E-06
LCORL,-2.47E-06
DPY19L2,-2.47E-06
TMC5,-2.47E-06
PARP9,-2.48E-06
SLC23A2,-2.48E-06
LIPA,-2.48E-06
PTPA,-2.48E-06
BEX6,-2.48E-06
TXNDC16,-2.49E-06
NKAPL,-2.49E-06
PPP1R14A,-2.51E-06
S100A6,-2.51E-06
TRIM14,-2.51E-06
SERPINA1C,-2.51E-06
CAV2,-2.52E-06
TRAT1,-2.52E-06
PRDM2,-2.53E-06
ZHX1,-2.53E-06
TNFRSF19,-2.54E-06
SMPDL3B,-2.54E-06
MS4A3,-2.54E-06
SMAD7,-2.54E-06
ST6GAL1,-2.56E-06
ENC1,-2.56E-06
FMO2,-2.56E-06
GINS3,-2.56E-06
CCL28,-2.56E-06
MSI2,-2.57E-06
FAM114A1,-2.58E-06
TRAF3IP3,-2.58E-06
CD93,-2.59E-06
ACP5,-2.59E-06
DENND6B,-2.59E-06
PLA2G4A,-2.59E-06
A4GNT,-2.59E-06
DYNC1LI2,-2.60E-06
AKIP1,-2.60E-06
PRSS35,-2.61E-06
FAM107B,-2.62E-06
ZBTB20,-2.62E-06
OLFR15,-2.62E-06
CHST11,-2.62E-06
HAO2,-2.63E-06
ALB,-2.63E-06
RAB19,-2.63E-06
IRF2BPL,-2.63E-06
EHF,-2.64E-06
MYC,-2.64E-06
STK31,-2.64E-06
GLCE,-2.64E-06
ZFP454,-2.64E-06
FYTTD1,-2.65E-06
PRSS3,-2.65E-06
TCFL5,-2.65E-06
TSSK3,-2.66E-06
ACSBG1,-2.66E-06
PSMA8,-2.66E-06
BRD7,-2.66E-06
APOD,-2.67E-06
LATS2,-2.67E-06
TOP1,-2.67E-06
TRPD52L3,-2.68E-06
FAM98B,-2.68E-06
PLA2G12B,-2.70E-06
SERF2,-2.71E-06
LHCGR,-2.71E-06
BACE1,-2.72E-06
CLEC14A,-2.73E-06
TSPAN2,-2.73E-06
HDAC4,-2.73E-06
ZFP608,-2.73E-06
SLC22A4,-2.74E-06
BLOC1S4,-2.75E-06
EXOC1,-2.75E-06
CACHD1,-2.76E-06
WDR38,-2.76E-06
HBA-A2,-2.77E-06
RSU1,-2.77E-06
CCL2,-2.77E-06
NR1I3,-2.77E-06
IL31,-2.77E-06
PPFIA1,-2.77E-06
STARD6,-2.78E-06
DIDO1,-2.78E-06
SLC20A2,-2.78E-06
MUL1,-2.79E-06
DGCR2,-2.80E-06
SYNE4,-2.82E-06
GOLIM4,-2.82E-06
TREML1,-2.82E-06
CDC42EP4,-2.83E-06
MIP,-2.83E-06
YJEFN3,-2.83E-06
WISP3,-2.83E-06
GSTO1,-2.84E-06
FBXW27,-2.84E-06
CCDC180,-2.85E-06
CMTM3,-2.85E-06
ZPBP,-2.85E-06
POLR2F,-2.86E-06
ANP32A,-2.86E-06
BCL7C,-2.86E-06
CYBRD1,-2.89E-06
GLTP,-2.90E-06
FCER1A,-2.91E-06
CNBD2,-2.91E-06
TGIF1,-2.92E-06
NPC1,-2.92E-06
OSBPL7,-2.92E-06
FOXA2,-2.93E-06
RRP15,-2.94E-06
ABHD17C,-2.94E-06
GLI1,-2.94E-06
APOC3,-2.95E-06
GCNT2,-2.95E-06
AKAP3,-2.95E-06
FLNA,-2.95E-06
ZYG11A,-2.95E-06
SOX4,-2.96E-06
DAO,-2.96E-06
SEMA6C,-2.96E-06
LMAN1,-2.97E-06
RAB30,-2.97E-06
CKAP4,-2.98E-06
DPT,-2.99E-06
ANKRD6,-2.99E-06
AKR1B10,-2.99E-06
NRDE2,-2.99E-06
ALDH1A7,-3.00E-06
TXLNG,-3.00E-06
PLEKHH3,-3.00E-06
MMP3,-3.01E-06
TTC16,-3.01E-06
ROS1,-3.03E-06
RAB11FIP1,-3.03E-06
SIPA1L1,-3.03E-06
STOX2,-3.04E-06
CCDC126,-3.04E-06
MEI4,-3.04E-06
EOGT,-3.05E-06
ZFP593,-3.05E-06
STK17B,-3.06E-06
CYP2F2,-3.06E-06
HDC,-3.06E-06
ADAMTS6,-3.07E-06
CMTM4,-3.08E-06
CD163,-3.10E-06
SLC4A8,-3.10E-06
PABPC5,-3.10E-06
RAB11FIP5,-3.11E-06
MYH1,-3.11E-06
UNC5CL,-3.11E-06
SLC35F2,-3.12E-06
SH2B2,-3.12E-06
SNTA1,-3.13E-06
ARHGEF25,-3.13E-06
COX4I2,-3.13E-06
MED6,-3.13E-06
PRSS42,-3.13E-06
SOCS1,-3.13E-06
CAR12,-3.16E-06
HENMT1,-3.16E-06
RPE65,-3.16E-06
IL3,-3.16E-06
PALMD,-3.17E-06
PNP2,-3.17E-06
DMRTB1,-3.18E-06
PXDC1,-3.18E-06
CD302,-3.18E-06
CRIM1,-3.19E-06
MPP5,-3.20E-06
PIK3R1,-3.20E-06
ADGRA3,-3.20E-06
FBXO28,-3.20E-06
ANK2,-3.20E-06
MPDZ,-3.21E-06
MRAS,-3.21E-06
MROH9,-3.21E-06
SNX24,-3.22E-06
ZFP276,-3.23E-06
ENDOD1,-3.23E-06
ZEB1,-3.24E-06
FUT7,-3.24E-06
EPHX1,-3.24E-06
NOVA1,-3.25E-06
ATP8B4,-3.25E-06
LAMB2,-3.27E-06
CD4,-3.27E-06
MASP2,-3.27E-06
TRMT10C,-3.27E-06
LCN2,-3.28E-06
DZIP1L,-3.30E-06
MGA,-3.32E-06
IFIH1,-3.33E-06
ALDH3B2,-3.33E-06
SLC27A1,-3.34E-06
ELL2,-3.34E-06
RIN3,-3.35E-06
IRAK2,-3.35E-06
IYD,-3.35E-06
SH3BP1,-3.35E-06
ITIH1,-3.36E-06
BTBD3,-3.38E-06
ABHD14A,-3.38E-06
MUC20,-3.38E-06
PTK7,-3.38E-06
GM2163,-3.38E-06
TSGA13,-3.39E-06
CIZ1,-3.39E-06
FMO3,-3.39E-06
PGM1,-3.39E-06
ATP11A,-3.40E-06
TEX26,-3.40E-06
KLHL30,-3.40E-06
ADAM15,-3.41E-06
AFF1,-3.42E-06
KCNAB3,-3.42E-06
PARVB,-3.42E-06
CDH10,-3.42E-06
FNDC8,-3.42E-06
HCRTR1,-3.42E-06
NREP,-3.44E-06
SLC5A12,-3.44E-06
GAMT,-3.45E-06
FOXI1,-3.45E-06
FGF22,-3.46E-06
ALMS1,-3.46E-06
HEXB,-3.47E-06
HEPHL1,-3.48E-06
MYO1A,-3.49E-06
TRPS1,-3.49E-06
GZMM,-3.49E-06
BCORL1,-3.50E-06
CCSAP,-3.51E-06
BCL6,-3.52E-06
GINS2,-3.52E-06
EDEM3,-3.52E-06
FAM198B,-3.53E-06
SRPK3,-3.53E-06
NINJ2,-3.53E-06
FBXW18,-3.53E-06
ALKBH3,-3.55E-06
HGSNAT,-3.55E-06
CCNJL,-3.57E-06
HOMER3,-3.58E-06
FNDC4,-3.58E-06
SLC22A30,-3.58E-06
ABCB4,-3.58E-06
CYP4F18,-3.59E-06
TYMS,-3.59E-06
BMF,-3.60E-06
CCDC80,-3.61E-06
DRAM1,-3.61E-06
PADI4,-3.62E-06
NEXN,-3.62E-06
RCVRN,-3.62E-06
TEC,-3.62E-06
CDKN1B,-3.63E-06
TCEAL8,-3.64E-06
TMEM51,-3.64E-06
MTFR1,-3.64E-06
HMOX1,-3.65E-06
VSIG1,-3.66E-06
TRIOBP,-3.67E-06
DOK4,-3.68E-06
HECTD2,-3.68E-06
PDLIM5,-3.69E-06
EBNA1BP2,-3.69E-06
PLAC1,-3.70E-06
PTPN18,-3.70E-06
CDYL2,-3.70E-06
KRT31,-3.71E-06
OLFR71,-3.71E-06
MLKL,-3.71E-06
DCST2,-3.73E-06
ANKLE1,-3.73E-06
LRP5,-3.73E-06
FGD2,-3.74E-06
EEF2,-3.74E-06
HDAC8,-3.74E-06
GIMAP1,-3.74E-06
EML3,-3.74E-06
DUSP14,-3.75E-06
KEL,-3.75E-06
FSCN3,-3.76E-06
PTH,-3.76E-06
GCA,-3.76E-06
NUAK2,-3.76E-06
EPB41L5,-3.77E-06
KANK2,-3.77E-06
ADAMTS12,-3.77E-06
LYPD5,-3.77E-06
PGC,-3.78E-06
DBN1,-3.78E-06
FAP,-3.79E-06
P2RY6,-3.79E-06
RICTOR,-3.79E-06
PPP2R3A,-3.79E-06
PARD6B,-3.80E-06
ZC3H12A,-3.80E-06
SCGB3A2,-3.81E-06
SH3BGRL2,-3.81E-06
TICAM1,-3.81E-06
GZMA,-3.82E-06
RASSF7,-3.82E-06
GLIPR1L1,-3.82E-06
IL21R,-3.82E-06
PKHD1L1,-3.83E-06
CD8B1,-3.83E-06
TG,-3.83E-06
NME9,-3.84E-06
ALDH1A1,-3.85E-06
CD109,-3.86E-06
TSKS,-3.87E-06
SH3GL3,-3.87E-06
MGP,-3.87E-06
TMEM119,-3.87E-06
DYNLRB2,-3.88E-06
SPATA21,-3.88E-06
ADGRF1,-3.89E-06
ZFP36L2,-3.90E-06
HECW2,-3.90E-06
MED12,-3.91E-06
IQCF1,-3.91E-06
VAMP8,-3.92E-06
DNMBP,-3.92E-06
PABPN1L,-3.92E-06
GPA33,-3.93E-06
IGSF9,-3.93E-06
OAS1B,-3.94E-06
THRA,-3.94E-06
LETM2,-3.94E-06
LUZP2,-3.95E-06
IL12A,-3.97E-06
PRSS2,-3.99E-06
RBM24,-3.99E-06
SPARCL1,-4.00E-06
LGALS12,-4.00E-06
PGAM2,-4.00E-06
KDELC1,-4.00E-06
AASS,-4.01E-06
INPP5J,-4.01E-06
ZFP518B,-4.01E-06
AK1,-4.03E-06
LY6G6E,-4.03E-06
PROZ,-4.03E-06
ELF4,-4.04E-06
PRCP,-4.04E-06
ZAR1,-4.04E-06
CAR7,-4.04E-06
SMTNL1,-4.05E-06
ISG20,-4.05E-06
ALPK3,-4.05E-06
BPTF,-4.06E-06
AVPR1B,-4.07E-06
MCFD2,-4.07E-06
LY75,-4.07E-06
CTSZ,-4.08E-06
F11R,-4.08E-06
QSOX1,-4.09E-06
FMNL2,-4.09E-06
DMRTA1,-4.09E-06
ADGRE1,-4.09E-06
NLRP10,-4.09E-06
IQCB1,-4.10E-06
ADAM7,-4.11E-06
GRTP1,-4.11E-06
DEFB21,-4.11E-06
DSE,-4.11E-06
SLC29A4,-4.12E-06
RXRA,-4.12E-06
FAM71B,-4.13E-06
ZFP385C,-4.13E-06
BHLHA9,-4.13E-06
CYP1A2,-4.13E-06
LACC1,-4.13E-06
SPARC,-4.14E-06
MPP1,-4.14E-06
BLVRA,-4.17E-06
MAOA,-4.17E-06
IL18R1,-4.18E-06
ZBED3,-4.18E-06
RBMXL2,-4.19E-06
CD69,-4.20E-06
ABHD14B,-4.20E-06
CATSPER1,-4.21E-06
CFAP161,-4.22E-06
ATP6V0A4,-4.23E-06
EMP1,-4.24E-06
ST6GALNAC1,-4.24E-06
CDX4,-4.24E-06
ACOT11,-4.24E-06
ABCC6,-4.26E-06
APP,-4.27E-06
AMZ1,-4.27E-06
ADAMTS20,-4.27E-06
ITGAL,-4.28E-06
SLC29A2,-4.28E-06
TCP10B,-4.30E-06
ATP13A4,-4.30E-06
SERPINB9D,-4.30E-06
NR2E3,-4.31E-06
PIP,-4.31E-06
TEKT5,-4.32E-06
PATL2,-4.32E-06
FBXW28,-4.32E-06
AVEN,-4.32E-06
PLD1,-4.33E-06
IL5RA,-4.35E-06
ENTPD8,-4.36E-06
DENND2D,-4.36E-06
DENND2C,-4.37E-06
MYOC,-4.38E-06
FAM170B,-4.38E-06
NCKAP5,-4.39E-06
NOTCH1,-4.40E-06
PCDHB15,-4.40E-06
SNX9,-4.40E-06
DNAH6,-4.40E-06
SLC12A3,-4.42E-06
GYPC,-4.42E-06
FNDC7,-4.42E-06
GSAP,-4.43E-06
IL1F5,-4.44E-06
ZCCHC24,-4.44E-06
SPAG4,-4.44E-06
APOBR,-4.45E-06
AR,-4.45E-06
MAFG,-4.45E-06
URB1,-4.45E-06
NR1I2,-4.46E-06
CCDC122,-4.46E-06
RCN3,-4.47E-06
TIMM23,-4.48E-06
KRT34,-4.48E-06
MYBPH,-4.48E-06
BAIAP2L1,-4.48E-06
PIGH,-4.48E-06
ZFP953,-4.50E-06
OLFML1,-4.50E-06
WAS,-4.51E-06
RNASE2B,-4.52E-06
PCX,-4.53E-06
GRB14,-4.53E-06
VSIG10,-4.53E-06
TRAF5,-4.53E-06
KDM2B,-4.53E-06
SLC16A13,-4.54E-06
CREB3L3,-4.55E-06
FYCO1,-4.55E-06
PYROXD1,-4.55E-06
FILIP1L,-4.56E-06
CPNE9,-4.56E-06
RPL13,-4.56E-06
SMAD1,-4.60E-06
CDK2AP2,-4.60E-06
ARHGEF1,-4.60E-06
MYCBPAP,-4.60E-06
DPYD,-4.60E-06
FOXH1,-4.61E-06
TMEM126A,-4.61E-06
CORO2A,-4.62E-06
PIFO,-4.62E-06
HES7,-4.63E-06
ATP10A,-4.64E-06
ERI1,-4.66E-06
SMAD3,-4.66E-06
EPHA1,-4.67E-06
PLEKHN1,-4.67E-06
PGPEP1L,-4.70E-06
PLSCR4,-4.70E-06
GJC2,-4.70E-06
PI16,-4.71E-06
SYDE1,-4.72E-06
MYO18A,-4.72E-06
FAT2,-4.72E-06
PEG12,-4.73E-06
BMP1,-4.73E-06
OLFM3,-4.74E-06
ASXL2,-4.74E-06
LTBR,-4.75E-06
LRP12,-4.75E-06
CTXN3,-4.75E-06
DLG1,-4.76E-06
PDE8A,-4.77E-06
THSD7B,-4.77E-06
TMSB4X,-4.78E-06
CAP2,-4.78E-06
ANO4,-4.78E-06
PLEKHG4,-4.79E-06
AOX1,-4.81E-06
KL,-4.81E-06
RHOBTB3,-4.81E-06
RNASE10,-4.81E-06
IRF1,-4.82E-06
CARD14,-4.82E-06
CBLC,-4.83E-06
RHOC,-4.84E-06
RAB44,-4.84E-06
DTX3,-4.85E-06
CST6,-4.85E-06
KRT33B,-4.86E-06
NTN5,-4.86E-06
NAT2,-4.86E-06
LRRC74A,-4.86E-06
SSPN,-4.87E-06
NYX,-4.88E-06
CYP4F15,-4.90E-06
SERHL,-4.91E-06
FCHO2,-4.92E-06
TCF4,-4.93E-06
VGLL4,-4.94E-06
MEF2B,-4.95E-06
NAT8F3,-4.95E-06
MAPKAPK3,-4.95E-06
CNN2,-4.96E-06
ALPK2,-4.97E-06
ID3,-4.98E-06
SLAMF1,-4.98E-06
EXOSC3,-5.00E-06
SPZ1,-5.00E-06
ARRDC1,-5.01E-06
ART5,-5.01E-06
TBC1D2,-5.01E-06
MROH2A,-5.04E-06
TCTEX1D1,-5.04E-06
PRSS23,-5.05E-06
THEM6,-5.07E-06
SPINK2,-5.07E-06
PTGS2,-5.08E-06
TGM4,-5.12E-06
TEX2,-5.12E-06
IL33,-5.13E-06
ECHDC3,-5.13E-06
NUPR1L,-5.13E-06
PIK3AP1,-5.14E-06
RNF19B,-5.14E-06
CD5L,-5.15E-06
TNS2,-5.15E-06
GPR137C,-5.17E-06
NACAD,-5.17E-06
MFSD6L,-5.18E-06
ITGA5,-5.19E-06
PLAC9B,-5.19E-06
SLC2A5,-5.21E-06
FAM131C,-5.21E-06
COX6A2,-5.23E-06
TIMP2,-5.23E-06
MGMT,-5.23E-06
SDSL,-5.24E-06
CYP3A13,-5.25E-06
GP9,-5.25E-06
PTGFR,-5.25E-06
ANKRD55,-5.25E-06
CD82,-5.26E-06
AGAP1,-5.26E-06
NHLH1,-5.27E-06
ADORA3,-5.27E-06
DNASE2A,-5.27E-06
ST3GAL5,-5.27E-06
MAATS1,-5.28E-06
BACH2,-5.30E-06
GGN,-5.30E-06
RNF186,-5.31E-06
FBLL1,-5.31E-06
PDGFD,-5.32E-06
WDR63,-5.33E-06
OLFR1507,-5.34E-06
ANXA4,-5.35E-06
LDLRAP1,-5.36E-06
CDCA7,-5.36E-06
PCDHB19,-5.38E-06
CALD1,-5.38E-06
EPS8L3,-5.39E-06
ACOD1,-5.42E-06
RASAL2,-5.42E-06
TEF,-5.43E-06
PRSS50,-5.43E-06
PTX4,-5.45E-06
B3GNT7,-5.45E-06
SAA1,-5.47E-06
HHAT,-5.47E-06
MET,-5.48E-06
IL6,-5.49E-06
CHDH,-5.49E-06
ZFP595,-5.50E-06
PCDHB13,-5.52E-06
STXBP2,-5.54E-06
GLIS3,-5.54E-06
CDC42BPG,-5.55E-06
THNSL2,-5.55E-06
MDK,-5.56E-06
ARHGEF19,-5.57E-06
CRIP3,-5.57E-06
ZC3H3,-5.60E-06
TOM1L1,-5.60E-06
TMEM121,-5.60E-06
LRP6,-5.61E-06
CFAP70,-5.61E-06
CLEC4D,-5.62E-06
FETUB,-5.62E-06
SMIM3,-5.63E-06
HTR1B,-5.64E-06
WBP2NL,-5.64E-06
SH3TC2,-5.64E-06
C1QTNF7,-5.65E-06
NRROS,-5.66E-06
FARP1,-5.66E-06
NPY4R,-5.67E-06
CASQ1,-5.68E-06
CNGA2,-5.69E-06
LAPTM4A,-5.69E-06
XAF1,-5.69E-06
HSF2BP,-5.71E-06
NEK5,-5.71E-06
CDH20,-5.71E-06
NLRP9B,-5.71E-06
SLAMF9,-5.72E-06
DEF6,-5.74E-06
IER5,-5.75E-06
LEFTY1,-5.75E-06
MYO1E,-5.76E-06
RIPPLY2,-5.76E-06
STEAP1,-5.77E-06
LDLRAD4,-5.77E-06
MS4A10,-5.78E-06
GPR63,-5.79E-06
CFAP57,-5.79E-06
RNF207,-5.81E-06
CLDN11,-5.82E-06
CUX1,-5.82E-06
OBSL1,-5.82E-06
PLCD3,-5.83E-06
LRTM1,-5.83E-06
REST,-5.84E-06
S100B,-5.85E-06
ARNTL,-5.87E-06
IQGAP2,-5.90E-06
ELK3,-5.91E-06
RREB1,-5.91E-06
RASL11A,-5.91E-06
WNT8A,-5.93E-06
TESK2,-5.94E-06
DENND5B,-5.95E-06
TMC4,-5.96E-06
TPM3,-5.97E-06
ASIC3,-5.97E-06
BLMH,-5.98E-06
LIMA1,-6.00E-06
CAND2,-6.02E-06
MNAT1,-6.02E-06
SGK1,-6.03E-06
FAM181A,-6.03E-06
SLC35E4,-6.04E-06
RBM12B2,-6.04E-06
DSEL,-6.05E-06
CATSPERD,-6.06E-06
PTCHD3,-6.07E-06
TLR7,-6.09E-06
CDC42EP3,-6.09E-06
LRBA,-6.09E-06
PTPRK,-6.10E-06
LRRC8D,-6.10E-06
LMOD2,-6.10E-06
NAGS,-6.11E-06
NUP210L,-6.11E-06
CD163L1,-6.12E-06
DOCK4,-6.14E-06
PDIA2,-6.16E-06
ISG15,-6.16E-06
TEX29,-6.16E-06
IGF1,-6.17E-06
OAS1H,-6.18E-06
HMG20B,-6.19E-06
KY,-6.19E-06
GAS2L1,-6.19E-06
CDH8,-6.22E-06
SCUBE2,-6.22E-06
EZH1,-6.23E-06
LRIG1,-6.23E-06
GLI2,-6.23E-06
HMCN1,-6.25E-06
EPHA5,-6.27E-06
LYSMD3,-6.27E-06
CDC16,-6.28E-06
FBXO15,-6.29E-06
PDE9A,-6.30E-06
BANK1,-6.31E-06
CYP3A25,-6.33E-06
CDKN1C,-6.34E-06
LRRN4CL,-6.34E-06
GAST,-6.35E-06
EEPD1,-6.38E-06
SLC2A12,-6.38E-06
GSDMC2,-6.38E-06
STRA8,-6.39E-06
PXYLP1,-6.39E-06
FBXO3,-6.40E-06
CCDC158,-6.40E-06
AMIGO1,-6.41E-06
SLAMF7,-6.42E-06
JMY,-6.43E-06
GATA1,-6.43E-06
IL27RA,-6.43E-06
AFF2,-6.44E-06
CEBPB,-6.45E-06
PTTG1IP,-6.45E-06
TJP2,-6.45E-06
NPC1L1,-6.45E-06
LAPTM5,-6.46E-06
PABPC4L,-6.48E-06
COLQ,-6.49E-06
PIGP,-6.50E-06
ZFP800,-6.50E-06
DYDC1,-6.50E-06
CCR3,-6.51E-06
LRRC1,-6.51E-06
CLPS,-6.52E-06
DNAJC4,-6.52E-06
